Id,LotFrontage,LotArea,Street,Alley,Utilities,OverallQual,YearBuilt,TotalBsmtSF,CentralAir,Electrical,GrLivArea,PavedDrive,EnclosedPorch,PoolArea,Fence,SaleCondition_Abnorml,SaleCondition_Normal,SaleCondition_Partial,MSZoning_C (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,NearArtery_or_Feedr,PositiveFeat,RegularityOfShape,BsmtQuartersQ,DeductionsFunctional,MeanSalePriceOfNeighbours,TotBath,KitchensRating,FireplacesRating,GarageRating,log_GrLivArea,log1_TotalBsmtSF,log_SalePrice
363,64.0,7301,2,0.0,4,7,2003,0,1,0.0,1922,3,177,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,128219.7,3.0,4,5,6,7.561121589530238,0.0,12.198544379109382
364,21.0,1680,2,0.0,4,6,1972,483,1,0.0,987,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,2.0,0.0,104493.75,1.5,4,0,3,6.894670039433482,6.182084906716632,11.678439903447801
365,70.6246105919003,18800,2,0.0,4,6,1976,796,1,0.0,1574,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,189050.0684931507,3.5,3,3,6,7.3613754289773485,6.680854678790215,12.154779351142624
366,59.0,10690,2,0.0,4,5,1920,672,1,0.0,1344,3,218,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,100123.7837837838,1.0,3,0,3,7.203405521083095,6.511745329644728,11.898187865760873
367,70.6246105919003,9500,2,0.0,4,6,1963,1394,1,0.0,1394,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,1.0,0.0,145847.08,2.5,3,8,6,7.2399325913204695,7.240649694255466,11.976659481202368
368,101.0,9150,2,0.0,4,6,1962,1099,1,0.0,1431,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,145847.08,1.5,3,4,3,7.266128779556451,7.003065458786462,12.013700752882718
369,78.0,7800,2,0.0,4,5,1954,1268,1,0.0,1268,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,145847.08,1.0,3,4,3,7.145196134997171,7.1459844677143876,11.790557201568507
370,70.6246105919003,9830,2,0.0,4,5,1959,1063,1,0.0,1287,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,145847.08,2.0,4,4,6,7.160069207596127,6.96979066990159,11.99535161421452
371,70.6246105919003,8121,2,0.0,4,6,2000,953,1,0.0,1664,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,192854.50632911394,2.5,3,3,6,7.416979621381154,6.860663671448287,12.05757263721173
372,80.0,17120,2,0.0,4,4,1959,0,1,0.0,1588,1,0,0,0.0,0,1,0,0,0,1,0,1,0,1,0.0,2.0,212565.42857142855,2.0,3,4,6,7.370230641807081,0.0,11.808813773969108
373,50.0,7175,2,0.0,4,6,1984,744,1,0.0,752,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,186555.7966101695,2.0,3,0,3,6.62273632394984,6.61338421837956,11.736069016284437
374,79.0,10634,2,0.0,4,5,1953,608,1,0.0,1319,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,1.0,2.0,145847.08,2.0,3,0,3,7.1846291527173145,6.411818267709897,11.719939634354555
375,65.0,8200,2,0.0,4,7,2003,847,1,0.0,1928,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,197965.77333333332,2.5,4,4,6,7.564238475170491,6.742880635791903,12.299107511497363
376,60.4054054054054,10020,2,0.0,4,1,1922,683,0,0.0,904,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,1.0,4.0,128219.7,1.5,2,0,0,6.806829360392176,6.52795791762255,11.018629143155449
377,57.0,8846,2,0.0,4,5,1996,870,1,0.0,914,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,197965.77333333332,1.0,3,0,6,6.81783057145415,6.769641976852503,11.904967552746252
378,102.0,11143,2,0.0,4,8,2004,1580,1,0.0,2466,3,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,225379.8372093023,3.0,4,4,6,7.81035268372429,7.3658128372094716,12.736700896592344
379,88.0,11394,2,0.0,4,9,2010,1856,1,0.0,1856,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,3.0,0.0,310499.0,2.5,5,5,9,7.526178913346146,7.526717561352706,12.885202034321916
380,60.0,8123,2,0.0,4,6,2000,982,1,0.0,1800,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,192854.50632911394,2.5,3,3,6,7.495541943884256,6.890609120147166,12.095141084822892
381,50.0,5000,2,2.0,4,5,1924,1026,1,0.0,1691,3,242,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,142591.36,2.0,4,4,3,7.43307534889858,6.934397209928558,11.751942365440728
382,60.0,7200,2,2.0,4,7,2006,1293,1,0.0,1301,3,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,225379.8372093023,3.0,4,4,6,7.170888478512505,7.165493475060845,12.142866569626381
383,79.0,9245,2,0.0,4,7,2006,939,1,0.0,1797,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,197965.77333333332,2.5,4,0,6,7.493873886783559,6.84587987526405,12.271392111650817
384,60.0,9000,2,0.0,4,6,1928,784,0,0.0,784,1,91,0,0.0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,186555.7966101695,1.0,3,0,4,6.664409020350408,6.665683717782408,11.238488619268468
385,70.6246105919003,53107,2,0.0,4,6,1992,1580,1,0.0,1953,3,0,0,0.0,0,1,0,0,0,1,0,1,0,0,3.0,0.0,212565.42857142855,3.5,4,4,6,7.577121930876679,7.3658128372094716,12.388394202324129
386,43.0,3182,2,0.0,4,8,2004,1256,1,0.0,1269,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,194870.8823529412,2.0,4,3,6,7.1459844677143876,7.136483208590247,12.165250651009918
387,58.0,8410,2,0.0,4,5,1910,658,1,0.0,1184,1,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0.0,0.0,128219.7,1.0,3,0,0,7.076653815443951,6.490723534502507,11.302204433654575
388,72.0,7200,2,0.0,4,6,1976,1041,1,0.0,1125,3,0,0,1.0,1,0,0,0,0,1,0,0,0,1,2.0,0.0,128219.7,2.0,3,2,3,7.025538314638521,6.948897222313312,11.736069016284437
389,93.0,9382,2,0.0,4,7,1999,1468,1,0.0,1479,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,197965.77333333332,2.0,4,0,6,7.2991214627108,7.292337176173877,12.160028707028767
390,96.0,12474,2,0.0,4,10,2007,1682,1,0.0,2332,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,3.0,0.0,316270.6233766234,3.5,5,5,9,7.754481547470383,7.428333194190806,12.962194625251508
391,50.0,8405,2,1.0,4,5,1900,861,1,0.0,1367,3,112,0,1.0,0,1,0,0,0,1,0,0,0,1,1.0,0.0,128219.7,2.0,3,0,3,7.220373836723949,6.759255270663693,11.686878772093667
392,71.0,12209,2,0.0,4,6,2001,804,1,0.0,1961,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,156270.12244897962,3.5,4,3,6,7.581209826196346,6.690842277418564,12.2783933071098
393,62.54807692307692,8339,2,0.0,4,5,1959,0,1,0.0,882,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,145847.08,1.0,3,0,3,6.782192056006791,0.0,11.575900264131617
394,60.4054054054054,7446,2,0.0,4,4,1941,788,1,0.0,788,3,0,0,1.0,1,0,0,0,0,1,0,1,0,1,0.0,0.0,124834.05172413793,1.0,3,6,0,6.669498089857879,6.670766320845874,11.512925464970229
395,60.0,10134,2,0.0,4,5,1940,735,1,0.0,1034,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,128225.30088495574,1.0,3,0,3,6.9411900550683745,6.601230118728877,11.59910316121128
396,68.0,9571,2,0.0,4,5,1956,1144,1,0.0,1144,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,1.0,0.0,128219.7,2.0,3,0,3,7.042286171939743,7.0431599159883405,11.76756768334381
397,60.0,7200,2,0.0,4,5,1972,894,1,0.0,894,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,197965.77333333332,1.0,3,0,6,6.795705775173514,6.796823718274855,11.719939634354555
398,69.0,7590,2,0.0,4,5,1962,864,1,0.0,1812,3,0,0,0.0,0,1,0,0,0,1,0,0,1,1,2.0,0.0,145847.08,2.0,3,3,3,7.502186486602924,6.762729506931879,12.040608205802641
399,60.0,8967,2,0.0,4,5,1920,961,1,0.0,1077,1,0,0,0.0,1,0,0,0,0,0,1,0,0,1,0.0,5.0,100123.7837837838,1.0,3,0,1,6.981934677156389,6.8690144506657065,11.112447898373103
400,65.0,8125,2,0.0,4,7,2006,1092,1,0.0,1550,3,0,0,0.0,0,1,0,0,0,0,0,0,0,1,3.0,0.0,225379.8372093023,3.0,4,0,6,7.346010209913293,6.996681488176539,12.392552212472792
401,38.0,14963,2,0.0,4,8,1996,1260,1,0.0,1288,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0,3.0,0.0,238772.7272727273,2.5,5,8,6,7.160845906664299,7.139660335964919,12.411052226216713
402,65.0,8767,2,0.0,4,7,2005,1310,1,0.0,1310,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,3.0,0.0,197965.77333333332,2.0,4,4,6,7.177782416195197,7.1785454837637,12.01364014498549
403,60.0,10200,2,0.0,4,5,1940,672,1,0.0,672,1,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,136793.13513513515,1.0,3,0,3,6.51025834052315,6.511745329644728,11.589886506106357
404,93.0,12090,2,0.0,4,8,1998,1141,1,0.0,2263,3,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,335295.31707317074,2.5,4,3,6,7.724446645633537,7.040536390215956,12.460714863903755
405,70.6246105919003,10364,2,0.0,4,6,1995,806,1,0.0,1572,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,192854.50632911394,2.5,3,3,6,7.360103972989152,6.693323668269949,12.031719258385396
406,70.6246105919003,9991,2,0.0,4,4,1976,1281,1,0.0,1620,3,0,0,1.0,0,1,0,0,0,1,0,1,0,1,1.0,1.0,136793.13513513515,3.0,3,3,6,7.3901814282264295,7.156176637480615,11.918390573078392
407,51.0,10480,2,0.0,4,6,1936,1064,1,0.0,1639,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,5.0,142591.36,1.0,3,0,3,7.40184157874383,6.970730078143525,11.652687407345388
408,63.0,15576,2,0.0,4,6,1915,840,1,0.0,1680,3,160,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,210624.72549019608,2.0,3,0,3,7.426549072397305,6.734591659972948,12.083905011555967
409,109.0,14154,2,0.0,4,7,2006,1063,1,0.0,2172,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,316270.6233766234,2.5,4,4,9,7.683403681053826,6.96979066990159,12.542544882151386
410,85.0,10800,2,0.0,4,8,2007,1034,1,0.0,2078,3,0,0,0.0,0,0,1,0,0,0,0,0,0,1,3.0,0.0,225379.8372093023,3.5,5,4,9,7.639161171659173,6.942156705699469,12.73596533201339
412,100.0,34650,2,0.0,4,5,1955,1056,0,0.0,1056,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,192854.50632911394,2.0,3,0,6,6.962243464266207,6.963189985870238,11.884489021402711
413,70.6246105919003,4403,2,0.0,4,7,2009,1470,1,0.0,1478,3,0,0,0.0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,225379.8372093023,3.5,4,4,6,7.298445101508147,7.293697720601438,12.310432660854417
414,56.0,8960,2,1.0,4,5,1927,1008,1,0.0,1028,3,130,0,0.0,0,1,0,0,0,0,1,1,0,1,0.0,0.0,128225.30088495574,1.0,3,4,6,6.93537044601511,6.9167150203536085,11.652687407345388
415,59.0,11228,2,0.0,4,7,1993,1080,1,0.0,2097,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0,4.0,0.0,186555.7966101695,3.0,4,3,9,7.64826303090192,6.985641817639208,12.337100907936577
416,73.0,8899,2,0.0,4,7,2007,1340,1,0.0,1340,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,3.0,0.0,192854.50632911394,2.0,4,0,6,7.200424892944957,7.201170883281678,12.106992367829498
417,74.0,7844,2,0.0,4,6,1978,672,1,0.0,1400,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,136793.13513513515,1.5,3,3,6,7.24422751560335,6.511745329644728,11.915051671812877
418,86.0,22420,2,0.0,4,6,1918,1370,0,0.0,2624,1,0,0,0.0,0,1,0,0,0,1,0,1,0,1,1.0,0.0,210624.72549019608,3.5,3,4,9,7.8724551500639794,7.223295679562314,12.384218830913648
419,60.0,8160,2,0.0,4,5,1940,756,0,0.0,1134,2,0,0,0.0,0,0,0,0,0,1,0,0,0,1,2.0,0.0,128219.7,2.5,3,0,3,7.033506484287697,6.6293632534374485,11.744037185933616
420,65.0,8450,2,0.0,4,5,1968,1056,1,0.0,1056,3,184,0,0.0,0,1,0,0,0,1,0,0,0,1,1.0,0.0,145847.08,2.0,3,2,3,6.962243464266207,6.963189985870238,11.863582336583399
421,78.0,7060,2,0.0,4,7,1997,1344,1,0.0,1344,3,0,0,0.0,0,0,0,0,0,0,1,0,0,1,3.0,0.0,156270.12244897962,4.0,6,0,12,7.203405521083095,7.20414929203594,12.237086699059343
422,70.6246105919003,16635,2,0.0,4,6,1977,1602,1,0.0,1602,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,189050.0684931507,2.5,4,3,6,7.379008127628304,7.3796321526095525,12.2783933071098
423,100.0,21750,2,0.0,4,5,1954,988,1,0.0,988,1,0,0,0.0,0,1,0,0,0,1,0,1,0,1,0.0,0.0,156270.12244897962,1.0,3,0,6,6.895682697747868,6.8966943316227125,11.635143097694478
424,80.0,9200,2,0.0,4,8,1998,1470,1,0.0,2630,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,335295.31707317074,3.5,4,3,9,7.874739125171811,7.293697720601438,12.66032791780777
425,72.0,9000,2,0.0,4,6,1956,1196,1,0.0,1196,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,145847.08,2.0,3,4,3,7.086737934510577,7.087573705557973,11.842229212112828
426,60.0,3378,2,1.0,4,7,1946,651,1,0.0,1389,2,126,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,128225.30088495574,1.5,3,8,3,7.236339342754344,6.480044561926653,11.813030057420567
427,70.6246105919003,12800,2,0.0,4,7,1989,1518,1,0.0,1644,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,186555.7966101695,3.5,4,3,6,7.404887575616125,7.325807502595773,12.524526376648708
428,77.0,8593,2,0.0,4,4,1957,907,1,0.0,907,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,145847.08,1.0,3,0,3,6.810142450115136,6.811244378601294,11.59917655301345
429,64.0,6762,2,0.0,4,7,2007,1208,1,0.0,1208,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,3.0,0.0,197965.77333333332,3.0,4,0,6,7.0967213784947605,7.097548850614793,12.182804018590819
430,130.0,11457,2,0.0,4,6,1988,1392,1,0.0,1412,3,169,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,242247.44736842107,3.0,4,3,6,7.252762418053187,7.239214973779806,12.072541252905651
431,21.0,1680,2,0.0,4,6,1971,483,1,0.0,987,3,0,0,0.0,1,0,0,0,0,0,1,0,0,1,2.0,0.0,104493.75,1.5,3,0,3,6.894670039433482,6.182084906716632,11.355101379776661
432,60.0,5586,2,0.0,4,6,1920,901,1,0.0,1198,1,0,0,1.0,1,0,0,0,0,0,1,1,0,1,0.0,0.0,128225.30088495574,1.0,3,0,0,7.088408778675395,6.804614520062624,11.288531131754366
433,24.0,1920,2,0.0,4,5,1971,765,1,0.0,1365,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,2.0,1.0,104493.75,2.5,3,0,6,7.21890970761906,6.641182169740591,11.715866308966918
434,100.0,10839,2,0.0,4,6,1997,926,1,0.0,1604,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,192854.50632911394,2.5,3,3,6,7.38025578842646,6.831953565565855,12.106252310247962
435,21.0,1890,2,0.0,4,4,1972,630,1,0.0,630,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,2.0,0.0,98576.47058823529,2.0,3,0,0,6.4457198193855785,6.447305862541213,11.302204433654575
436,43.0,10667,2,0.0,4,7,1996,799,1,0.0,1661,3,0,0,0.0,0,1,0,0,0,1,0,0,1,0,5.0,0.0,197965.77333333332,3.5,4,3,6,7.415175109613295,6.684611727667927,12.26434155365415
437,40.0,4400,2,0.0,4,6,1920,648,1,0.0,1118,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,128225.30088495574,1.0,3,0,6,7.0192966537150445,6.47543271670409,11.661345470088502
438,50.0,6000,2,0.0,4,6,1926,884,1,0.0,904,3,105,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,124834.05172413793,1.0,3,0,3,6.806829360392176,6.785587645007929,11.686878772093667
439,40.0,4280,2,0.0,4,5,1913,440,0,0.0,694,2,34,0,1.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,210624.72549019608,1.0,4,4,4,6.542471960506805,6.089044875446846,11.411446296020374
440,67.0,12354,2,1.0,4,6,1920,684,1,0.0,1196,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,128219.7,1.0,4,0,6,7.086737934510577,6.529418838262226,11.608235644774552
441,105.0,15431,2,0.0,4,10,2008,3094,1,0.0,2402,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,5.0,0.0,316270.6233766234,3.0,5,8,9,7.784057002639929,8.037543185118697,13.226723392728571
442,92.0,12108,2,0.0,4,4,1955,1440,0,0.0,1440,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,128219.7,2.0,4,0,0,7.272398392570047,7.273092595999522,11.678439903447801
443,52.0,6240,2,0.0,4,5,1930,1078,1,0.0,1573,2,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,124834.05172413793,2.0,3,4,6,7.360739903058278,6.983789965258135,12.000891794590137
444,53.0,3922,2,0.0,4,7,2006,1258,1,0.0,1258,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,194870.8823529412,2.0,4,4,9,7.1372784372603855,7.138073034044347,12.058152515453552
445,70.0,8750,2,0.0,4,7,1994,915,1,0.0,1908,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,197965.77333333332,3.5,4,3,6,7.553810852008231,6.82001636467413,12.254862809699606
446,73.0,9855,2,0.0,4,6,1956,1436,1,0.0,1689,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,128219.7,1.0,3,4,6,7.4318919168078,7.270312886079025,11.755871643580617
447,137.0,16492,2,0.0,4,6,1966,1517,1,0.0,1888,3,0,0,0.0,0,1,0,0,0,1,0,0,1,1,2.0,3.0,145847.08,2.5,4,4,6,7.543273346705446,7.325148957955575,12.154779351142624
448,70.6246105919003,11214,2,0.0,4,7,1998,930,1,0.0,1886,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,192854.50632911394,2.5,4,3,6,7.542213463193403,6.836259277277067,12.205572520488492
449,50.0,8600,2,0.0,4,6,1937,780,1,0.0,1376,1,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,100123.7837837838,2.0,3,4,3,7.226936018493289,6.660575149839686,11.691071650353702
450,50.0,6000,2,0.0,4,3,1948,649,1,0.0,1183,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,2.0,0.0,128225.30088495574,1.5,3,0,3,7.075808863978387,6.476972362889683,11.695247021764184
451,70.0,5684,2,0.0,4,6,1930,813,1,0.0,813,1,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,128225.30088495574,1.0,4,0,2,6.70073110954781,6.70196036600254,11.608235644774552
452,62.0,70761,2,0.0,4,7,1975,1533,1,0.0,1533,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,212565.42857142855,3.0,4,6,6,7.334981878871814,7.335633981927201,12.542544882151386
453,70.6246105919003,9303,2,0.0,4,6,1996,872,1,0.0,1756,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,242247.44736842107,3.5,3,0,6,7.470793774195062,6.771935555839602,12.225875272826354
454,75.0,9000,2,0.0,4,8,2008,768,1,0.0,1590,3,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,225379.8372093023,2.5,4,0,6,7.371489295214277,6.645090969505644,12.254862809699606
455,63.0,9297,2,0.0,4,5,1976,1728,1,0.0,1728,3,0,0,0.0,0,0,0,0,0,1,0,0,0,1,2.0,0.0,156270.12244897962,4.0,6,0,6,7.454719949364001,7.455298485683291,12.144197241812087
456,80.0,9600,2,0.0,4,7,1973,1242,1,0.0,1242,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,189050.0684931507,1.5,3,3,6,7.124478262493424,7.1252830915107115,12.075394321888057
457,34.0,4571,2,1.0,4,5,1916,624,0,0.0,1344,3,96,0,0.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,128225.30088495574,1.0,3,0,6,7.203405521083095,6.437751649736401,11.49272275765271
458,70.6246105919003,53227,2,0.0,4,4,1954,1364,1,0.0,1663,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,1.0,1.0,212565.42857142855,2.0,4,8,6,7.416378479192928,7.21890970761906,12.4529327234617
459,62.54807692307692,5100,2,1.0,4,8,1925,588,1,0.0,1666,3,0,0,1.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,128225.30088495574,1.0,4,4,3,7.418180822726788,6.3784261836515865,11.9891596439666
460,62.54807692307692,7015,2,0.0,4,5,1950,709,1,0.0,1203,3,248,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,124834.05172413793,2.0,4,3,3,7.0925737159746784,6.565264970035361,11.608235644774552
461,75.0,8004,2,0.0,4,8,2009,832,1,0.0,1935,3,0,0,0.0,0,0,1,0,0,0,0,0,0,1,3.0,0.0,225379.8372093023,3.5,3,0,6,7.5678626054638825,6.725033642166843,12.481561937216318
462,60.0,7200,2,0.0,4,7,1936,560,1,0.0,1135,3,0,0,1.0,0,1,0,0,0,1,0,1,0,1,3.0,0.0,142591.36,2.0,4,0,6,7.034387929915503,6.329720905522696,11.951180395901384
463,60.0,8281,2,0.0,4,5,1965,864,1,0.0,864,3,236,0,1.0,0,1,0,0,0,1,0,0,0,1,1.0,0.0,136793.13513513515,1.0,3,1,3,6.761572768804055,6.762729506931879,11.041048081342682
464,74.0,11988,2,0.0,4,6,1934,715,1,0.0,1660,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,210624.72549019608,1.5,3,4,3,7.414572881350589,6.573680166960646,12.147913731356642
465,60.0,8430,2,0.0,4,5,1978,1040,1,0.0,1040,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,197965.77333333332,2.0,3,0,0,6.946975992135418,6.947937068614969,11.728036844587175
466,70.6246105919003,3072,2,0.0,4,7,2004,1375,1,0.0,1414,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,194870.8823529412,2.0,4,3,6,7.254177846456518,7.226936018493289,12.093687514935382
467,85.0,10628,2,0.0,4,7,1970,1277,1,0.0,1277,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,145847.08,2.0,3,1,6,7.152268856032539,7.15305163493748,12.025749091398891
468,79.0,9480,2,0.0,4,5,1942,728,1,0.0,1644,3,0,0,0.0,0,1,0,0,0,1,0,1,0,1,0.0,0.0,145847.08,1.5,4,8,3,7.404887575616125,6.591673732008658,11.894780707439258
469,98.0,11428,2,0.0,4,8,2006,1626,1,0.0,1634,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,316270.6233766234,2.0,4,4,9,7.3987862754199485,7.394493107219038,12.429216196844383
470,76.0,9291,2,0.0,4,6,1993,832,1,0.0,1710,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,186555.7966101695,2.5,4,0,6,7.444248649496705,6.725033642166843,12.138863895836725
471,70.6246105919003,6820,2,0.0,4,8,1985,1488,1,0.0,1502,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,4.0,0.0,310499.0,2.5,4,0,6,7.31455283232408,7.305860032684009,12.26434155365415
472,92.0,11952,2,0.0,4,7,1977,808,1,0.0,1969,3,0,0,0.0,0,1,0,0,0,1,0,0,1,1,0.0,0.0,189050.0684931507,2.5,3,4,6,7.585281078639126,6.695798917058491,12.154779351142624
473,35.0,3675,2,0.0,4,6,2005,547,1,0.0,1072,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,3.0,0.0,128219.7,2.0,3,0,6,6.977281341630747,6.306275286948016,11.904967552746252
474,110.0,14977,2,0.0,4,8,2006,1976,1,0.0,1976,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,3.0,0.0,316270.6233766234,3.0,4,5,9,7.588829878307813,7.589335823170617,12.994530005894443
475,41.0,5330,2,0.0,4,8,2000,1494,1,0.0,1652,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,310499.0,3.0,5,0,6,7.409741954080923,7.3098814858247865,12.43320821811392
476,80.0,8480,2,0.0,4,5,1963,970,1,0.0,970,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,136793.13513513515,2.0,3,0,6,6.877296071497429,6.878326468291325,11.794337924408413
477,75.0,13125,2,0.0,4,6,1997,1478,1,0.0,1493,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,197965.77333333332,3.0,4,3,6,7.30854279753919,7.2991214627108,12.249610947544657
478,105.0,13693,2,0.0,4,9,2006,2153,1,0.0,2643,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,316270.6233766234,2.5,5,4,9,7.879669914604289,7.675081857716334,12.84792653170257
479,79.0,10637,2,0.0,4,8,2007,1705,1,0.0,1718,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,197965.77333333332,3.0,4,4,9,7.4489161025442,7.441906728051625,12.601487417784837
480,50.0,5925,2,0.0,4,4,1937,907,1,0.0,1131,3,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,128225.30088495574,1.0,3,0,6,7.030857476116121,6.811244378601294,11.401669829409995
481,98.0,16033,2,0.0,4,9,2004,1833,1,0.0,1850,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,316270.6233766234,3.0,4,4,9,7.52294091807237,7.51425465281641,12.694652660348845
482,72.0,11846,2,0.0,4,9,2003,1792,1,0.0,1792,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,316270.6233766234,3.0,5,4,9,7.491087593534876,7.491645473605133,12.832011076396668
483,50.0,2500,2,2.0,4,7,1915,910,1,0.0,1826,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,2.0,2.0,128225.30088495574,2.5,5,4,2,7.509883061154913,6.814542897259958,11.951180395901384
484,32.0,4500,2,0.0,4,6,1998,1216,1,0.0,1216,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,3.0,0.0,156270.12244897962,3.0,3,0,6,7.103322062526113,7.104144092987527,12.007621706806335
